,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
4670,4670,7.0,0.1366,"work, pain, year, treatment, life, back, therapist, session, body, month","got me in during a pandemic at the drop of a dime no question asked, while maintaining social distancing. spoke with me directly and with  empathy. fast results. professional."
4671,4671,1.0,0.136,"make, feel, experience, time, question, baby, good, son, child, daughter","i recently relocated from texas and needed to establish care with a family practice doctor. since i work in manhattan but live in hoboken i wanted to find a physician with extended office hours including weekends if the need arose. i was beyond impressed with how my first appointment went, especially in light of the fact that it was during the craziness of the coronavirus outbreak. i made my appointment online and when i showed up i filled out my paperwork and was seen in less than a minute. it was obvious they were running a skeleton crew but it didn't feel like it based on the exceptional service i received. as soon as i finished filling out my new patient paperwork, the nurse took me back to the room and drew my blood for my lab work and the next thing i knew the doctor came in. talk about efficiency! dr. metry has an extremely friendly bedside manner and i honestly cannot be any happier in my choice. she asked me about my transition from texas to the new york city area and gave me a lot of great tips on getting through this strange period we are all facing right now. having been married to a physician, i appreciate medical professionals who are both cautious and thorough but also understand that i don't want to waste my time waiting around. in short, if you are seeking to establish care with a family practice doctor in hoboken who wants to get you back on your feet as soon as possible but also doesn't make you feel like just a number, then dr. metry is the perfect choice."
4672,4672,2.0,0.152,"insurance, pay, review, send, money, charge, bill, receive, month, company","highly recommend this skincare clinic, especially if you like effective facial massage in regular basis. i've known the owner, sara for the past 15 years or so. i've tried other facial places, but i always come back to sarah and buy a package for facial. it is a korean style facial massage and my face does become contoured and toned. the other estheticians are well trained so i am happy with pretty much everyone. i bought a basic package, love the cool feeling of vitamin c face mask. i will most likely to try other packages after current one is done."
4673,4673,6.0,0.158,"wait, hour, room, time, minute, back, check, walk, leave, long","i was seen today, may 11th 2020. i thought i may have broken my toe or fractured it. for where the world is at today with coronavirus, i was seen quickly and efficiently. the doctor was so sweet & kind & empathetic."
4674,4674,1.0,0.1748,"make, feel, experience, time, question, baby, good, son, child, daughter","i've been a patient here for more than 3 years. i had a video appointment today to discuss symptoms i'm having  to make sure they weren't related to covid-19. my appointment was cancelled because i didn't have my updated insurance information handy. so death is the price to pay for the egregious crime of not having insurance handy. if something is wrong and i lose my life, i've made sure my family knows i went to my pcp and was denied care. i work in an amazon warehouse where there have been confirmed cases of covid-19, and i can't even depend on my pcp of more than 3 years. that's how much they care about patients"
4675,4675,1.0,0.1502,"make, feel, experience, time, question, baby, good, son, child, daughter","over two weeks ago my wife found dr cabrera's information in the directory of our insurance company and that her and the office she's associated with, sutter health ob/gyn main office, were accepting new patients. we were quite impressed with her background and her 5 star reviews on yelp. there are some 1 star reviews and they were primarily due to terrible front office support experiences. well, here's another one.

after completing the forms online to transfer my wife's medical records from her previous doctor, it was apparently received by dr cabrera's office but we had to call them to confirm. they acknowledged they did received the records but didn't let us know even though they received it 48 hours ago. they then said we should expect a call to set up the first appointment. nothing happened. that was last week.

this week, my wife calls them to follow up on the call that never happened and debra, said that they actually are not taking any new patients due to the covid-19 situation. why didn't she (or they) tell us that last week?

so i call back again today and spoke to debra and had the following questions:

* did they actually receive the transfer records?
* why were we not informed that they were not taking new patients?

it took a while to get ""non-attitude"" answers. so cutting to the chase, debra, had such poor office/communication etiquette. she comes off irritated, abrupt, and basically non-caring. definitely not the kind of persona a professional medical office should have representing the group. it's too bad, we were looking forward to having dr cabrera as my wife's doctor. she seems like a brilliant, thoughtful, and caring doctor.

i'm sure that when debra, reads this review her attitude will be ""whatever"", ""who cares"". so disappointing."
4676,4676,7.0,0.1268,"work, pain, year, treatment, life, back, therapist, session, body, month","so i went in yesterday and no one--even in the pharmacy dept--was wearing a mask or had gloves on.   

i don't get it. if a chain grocery store on the same block can get their workers to take pandemic precautions, a business actually centered on illness prevention should be able to, right?"
4677,4677,7.0,0.1632,"work, pain, year, treatment, life, back, therapist, session, body, month","i went in this week to get some over the counter drugs and only one employee was wearing a mask! if you work at a pharmacy and are serving people that are sick or at risk because they have secondary conditions, why not take the extra precaution and wear a mask/gloves? nyc just made it a law that all grocery store and drugstore employees must wear masks. pharmaca's policies should should be taking the lead on this."
4678,4678,9.0,0.1546,"surgery, make, result, procedure, feel, eye, year, treatment, skin, good","this cvs is a threat to public health. first, they fail/refuse to deliver a prescription in a timely manner. then, when i used the drive-thru window -- against my will -- the employee's mask hung below his nose. i asked him to adjust his mask and he said, ""it just hangs like that."" the elastic of the ear loops was so stretched out (or old?) that it no longer held the mask in place. i suggested that he tie a knot in each elastic piece and he said, ""oh."" he did nothing and continued to wear a largely ineffective mask hanging below his nose. and he handed me a prescription like that! how long has that employee been wearing that mask!? so what if he's wearing gloves, when i'm sure he touches his umasked nose and then hands out prescriptions! how many of the dozens of customers he interacts with every shift are sick? do any of them have covid? who knows? i sincerely hope this employee is not infected with anything, but if he is, there's a chance he's sharing it with dozens of customers every shift he works. maybe it's healthier just to go without a prescription than risk this cvs's dangerous mask practices.

tl;dr - drive thru and die?"
4679,4679,6.0,0.1469,"wait, hour, room, time, minute, back, check, walk, leave, long","coronavirus edition:

not sure safeway has trained it's employees yet on keeping a safe distance from customers. had a couple guys in the bakery/liquor section chatting it up and had to wait for them to break it up before i could get around them at a safe distance. most seemed okay though. 

they have the self-check outs closed during early hours, which actually seems like a safer way for everyone to check out vs. using a checker person. though i believe they have switched to this checkout method because they are trying to hold the line on hoarders which is a good thing. they have been limiting quantities on some more popular items which has helped.

there is no limiting on the number of people who can come in the store at any one time as winco is doing. i think they need that. and the aisles are narrow in this store so it can be tricky to get by someone, particularly if they are oblivious to their surroundings. they do have tape on the floor signifying a 6 foot distance in the check out lanes.

while safeway has been touting it has special early morning hours for seniors, i don't know that that policy has been universally adopted by all stores. i went one morning early on a thursday, within the special time frame, and there were all ages of folks in there. so this store had definitely not implemented that policy. no mention on their website that i saw. plus, it would be great to have a sign outside that mentions their polices and any special hours and actions."
4680,4680,3.0,0.1362,"call, appointment, time, office, day, make, phone, week, back, schedule",i visited this clinic yesterday to get the covid-19 antibody test. the staff was very friendly and knowledgeable. they have high end technology and i just had to pay my co-pay. i was in and out of there within a half hour or so - very easy and quick. i should have my results in about a week. i'm so glad this place opened and is close to where i live. i will be back next time i need healthcare!
4681,4681,5.0,0.1129,"care, patient, staff, hospital, nurse, family, facility, home, stay, day","afc is a wonderful addition to ladera. my daughter and i saw richard and were tested for covid-19. he was attentive, kind, great with my 8 year old and overall it was a positive experience. thank you, richard for the wonderful care! we are so happy to have you in ladera"
4682,4682,1.0,0.1829,"make, feel, experience, time, question, baby, good, son, child, daughter","i can't speak for others, but  i had a horrible experience here today.   dr kennedy was overbooked, and she shouldn't be booking so many appointments at once.  other than that, dr kennedy and rita were nice.  i'm  averaging my review because the receptionists (melanie and monica) provided horrific customer service, and quite frankly, i felt like they were two-faced.  they, especially monica, were snobby, incompetent and unprofessional in my honest opinion.  i had an appt, came there 30 min earlier than scheduled, but had to wait 1 hr and 15 min to be seen while other patients who came after me were seen first.  and on top of this, monica, the girl who allegedly made the mistake of not completing my check in (i honestly think she did this on purpose because 1. i went up to ask about my status a few times and she did not mention anything about her computer freezing, 2.  she only made up that excuse after the manager asked her, and 3.  though it was her fault, she did not apologize, but actually, escalated the situation.  this is unacceptable, especially in the healthcare business, where patients are top priority.  rather than trying to calm me down, monica threatened me, raising her voice telling me 'to wear a mask next time i come'.  there were others in the office who did not have their masks on, and i was never told to wear a mask, given the many previous phone calls i had with them, and the person at the front entrance said nothing about it as she cleared me to 'go to the second floor'.  i am horrified at the unprofessional and disrespectful treatment i received today that i will never come back.  when confronted why they made me wait so long when i had an appt, the two front desk girls, monica and melanie, rather than explaining to me and be apologizing for their incompetence, actually laughed at me.  how rude!  nobody else laughed, just those two, who definitely should not be the first people patients see, as first impressions matter most.  they, especially arrogant, monica, are what i remembered, and it's not good.  do not go to this location if you want to be treated with respect.  they do not value their patients...they wasted my time and money today, and they got paid for it.  go elsewhere for your medical needs.   i definitely would not risk being disrespected here by uneducated folks.  i had declined all my future appts and referrals to this place."
4683,4683,1.0,0.141,"make, feel, experience, time, question, baby, good, son, child, daughter","so pleased to find care on easter sunday during a pandemic. 
i cut my hand and it required stitches. did not want to go to a hospital during a time like this, so this facility was my answer. they were wonderful!! prompt, professional, and i am so happy to recommend them."
4684,4684,1.0,0.1324,"make, feel, experience, time, question, baby, good, son, child, daughter",i recently passed by the pharmacy and i was pleasantly surprised that you guys were prepared for this crisis by wearing mask and gloves. i am and i'm sure lots of your customers are very appreciative of your awareness.thanks for listening to your customers
4685,4685,2.0,0.1367,"insurance, pay, review, send, money, charge, bill, receive, month, company","drove for over an hour for an appt and when i arrived i was told that because i was a nurse i would not be seen.  i understand there's a pandemic right now, but if you're open to care for people, you're open to everyone without discrimination (as long as they're not sick).  an rn's pain is no less than someone else's.  completely unacceptable.  dr j. santa refused to see me because of my career and in no way due to the screening questions.  when i asked to speak with dr santa about the situation he refused to talk to me and wouldn't come out of the exam room, he kept calling his secretary rather than showing his face and having a conversation with me."
4686,4686,5.0,0.1364,"care, patient, staff, hospital, nurse, family, facility, home, stay, day",i was told that i am going to be cut off of all my medications since i can't pay over 230$ to be seen. i was laughed because i don't have any money during this co vid virus i'm scared of what will now happen to me now that i will be abruptly stopping my 300 mg seroquel and clonzapam after years of taking them and my trazadone. i'm tired of being treated like this and have lost faith in the health care system. i guess rolling the dice is my only option. hope i don't die.
4687,4687,6.0,0.1375,"wait, hour, room, time, minute, back, check, walk, leave, long","nova medical center is a workplace medical complex. workplace medical complexes are not the same as going to a hospital. nova medical center saw me for a knee injury. i was given a brace,check ups and physical therapy scheduled and it was all done professionally and promptly. the only time it failed was when i failed to show up. if you miss a apt they send you notices and your employer the hour you miss it. now,due to the covid outbreak, they have virtual visits and physical therapy.  initially i was going to think they could improve but they do try to work with the patient. the adaptation and implementation of virtual pt demonstrates this. 
all in all, if you want in depth care you go to the hospital. this is a work place medical facility and they do a good job achieving that directive. the doctor i've seen there on all my visits is nice as is his staff."
4688,4688,9.0,0.1759,"surgery, make, result, procedure, feel, eye, year, treatment, skin, good","monday, may 4, 2020
""hello, this is cvs caremark calling for tina you have a prescription order ready for a refill.  you can complete this order on the phone.""

tuesday, may 5, 2020
""hello, this is cvs caremark calling for tina you have a prescription that is due for a refill please call (866) 392-8015.""

wednesday, may 6, 2020
""hello, this is cvs caremark calling for tina you prescription order have been received is being processed.""

thursday, may 7, 2020
""hello, this is cvs caremark calling for tina your prescription order has been shipped.""

my health insurance requires the use of mail order specifically cvs caremark for long-term medication in addition to express scripts.  mail order prescription is convenient without having to worry about scheduling the time from one's daily busy life to pick-up in a brick and mortar pharmacy.  however, mail order prescription requires the patient to constant contact your doctor for approval authorization as one becomes the nagging shrew to follow-up with the doctor before the prescription is processed or shipped.  it is also a benefit during a global pandemic without leaving home and struggle to adjust to brick and mortar pharmacies' reduced store hours of operation.  communication regarding my order has been effective and efficient well informed by phone about ""your order is too soon and we will hold your prescription"" and weeks later ""your prescription has been processed"" to days later ""your prescription order has been shipped.""  i received my prescription in the mail intact and promptly within mere days from the final phone notification.  albeit, the numerous phone calls may be very annoying and irritable but keeps patients well informed.  four stars as it arrived in a large bottle for a one month supply of microscopic tiny pills.  i did not receive phone call with shipment tracking number so i can obsessively track the package.  prescription order refills can be tracked with their website or by phone.  the medication guide accompanied with the medication was assembled in a hodgepodge sloppy handling as i always examined the medication guide and the bill payment to the tee.  it was printed and placed into the packing in descending order.  i find my experience of prescription approval, ordering, and finally fulfillment to shipment modest and slightly above mediocre."
4689,4689,6.0,0.1677,"wait, hour, room, time, minute, back, check, walk, leave, long","i waited 15 days for my last order and ran out, i called to check on my rx only to be treated rudely by the most unprofessional and argumentative person i have ever dealt with. i asked for a supervisor and she placed me on hold for 20 minutes and then hung up.  this person has no place in any customer service position, she needs to be terminated. i do not like saying that but in this case it is deserved. i followed up with emails and calls to caremark and wellcare but never received one response. worst customer service experience ever. so no!!! i wont be using a service who doesn't appreciate or take care of a senior veteran during a stay at home pandemic. local weise pharmacy treats me with respect. then they tell me my orders are over due for refill. when i replied i received the email below! how appropriate."
4690,4690,7.0,0.1519,"work, pain, year, treatment, life, back, therapist, session, body, month",it is really sad that a billion dollar company has the least amount of customer services and employees who are dirty from working who have to run up to the counter to ring us up. i see there is only one person working in pharmacy with two lines. how can i give a store a star if a company gives the customers a negative service. i guess i have to give this a 1 star because not hitting a star this post won't  show. on 5/28:20 i wanted to update that i have pulled all my prescriptions from cvs and moved them to a different pharmacy. what is also interesting is that they still try to call my doctors office for refills. i did tell my doctor to refuse any refill request from cvs and his reaction was no problem and that i'm not the only one that has requested this. so the reviews that complain about there service being to pushy and unprofessional is correct. i just wish that the federal government looks into cvs because no telling if they are overcharging the insurance companies for medications or charging insurance companies for medications not being filled. i want to make this clear that i'm not saying they are but to keep requesting refills and even ordering prescriptions you don't need is a big question mark?.
4691,4691,3.0,0.1278,"call, appointment, time, office, day, make, phone, week, back, schedule","i go here a lot because it is close to our home but today the employees were unbelievably rude. they told my mom she wasn't allowed to use her own bag with no reason whatsoever and while we were in self checkout they kept coming around and watching what we were doing as if we were going to steal something with our own fabric bag. it was three caucasian women who normally work at the main country where you return items and get lottery tickets. i looked to see if there was a sign that we couldn't use our own bags because of covid-19 but there wasn't any and just a few days prior i had gone in and used my own bags when i checked out and no one said anything to me. if you want better service and better groceries go to another store, i know i will be."
4692,4692,1.0,0.1813,"make, feel, experience, time, question, baby, good, son, child, daughter","as stated by others, this organization is about stealing your out of pocket money.  this is only my second time visiting peace health southwest and yet again, due to a ""coding error"" i have to pay a bill out of pocket because insurance would not cover the visit because of the way it was coded.  my wife visited about 6 months ago, same exact thing...""a coding error"" made the visit not covered by insurance even though it was a routine appointment.  my visit recently was for covid19, which is totally covered by my insurance...yet it was ""coded as a respiratory issue"" which makes it not covered.  both times i called and asked questions, was given the run around and was told once the claim has been submitted to insurance, they can't touch it or make changes.  i even went as far to email the managing director of the hospital who didn't feel the need to even respond to me.  i will never be returning here for medical care as they cannot be trusted to file claims correctly with insurance and provide absolutely zero help in correcting any issues of this matter.  all they want is your out of pocket cash and will code accordingly to make this happen.  go elsewhere...."
4693,4693,9.0,0.1839,"surgery, make, result, procedure, feel, eye, year, treatment, skin, good","i had the absolute best exprience at the birthing center. i am a first time mom and the staff here was absolutely amazing. they are very patient and understanding. the exprience there was so great. 

jeanie the nurse assigned to me for my delivery was absolutely amazing. sooo encouraging.  i had a lot of question and was unsure of what was going on. she always made sure i was comfortable and walked me through everything. everytime i felt like i couldn't do this she was there pushing me through! thanks jeanie i would of been so lost without you! 

after that every nurse who came in to check on us was very knowledgeable and offered the best advice. as a first time mom i was very self conscious of what i was doing, but all the nurses always made me feel so comfortable. 

of course my ob dr. cobb was absolutely amazing. he is the best ob. especially during covid-19 where i was afraid he made my husband and i very comfortable. i will have to go to his yelp to give my extended review for him and his staff. 

thank you again to everyone who helped me give birth to my baby boy noah! when we are ready for baby number 2 we will definitely be back!"
4694,4694,5.0,0.1399,"care, patient, staff, hospital, nurse, family, facility, home, stay, day","i've given birth at this birth center twice. once back in july 2018 and once just a few days ago right in the middle of the covid-19 pandemic. due to the virus, hospitals have no choice but to enforce strict visitation policies. upon hearing the news that we would not be allowed any other visitors this time around, my husband and i were devastated but we understood. i must say that this birth experience was the best one yet, despite it all. it was an incredibly intimate and lovely stay - it was actually so nice not having anyone there and just being able to be with our newborn baby. the nurses did a phenomenal job making us feel at home here. both times i have delivered here, the nurses have been spectacular. i have always felt like a top priority and it genuinely feels like the staff all truly care about their patients. i just can't rave enough about them. they are all wonderful. 

the food is great! my first birth here, i was not as impressed with the food and sent my husband to get take out out in town for most meals. this time, we didn't want him leaving the hospital more than he needed due to covid screenings and just not wanting to be exposed to more people than necessary. i'm glad to say i was happy with almost all of our meals! my husband and i enjoyed them enough to eat all of our breakfasts, lunches and dinners at the hospital for nearly 3.5 days. all of the meals seemed very balanced as well.

as for my actual birth experience, dr. raz was my anesthesiologist who prepped me for my scheduled c-section this time and he was just incredible. so personable and informative...he made getting my spinal block as least traumatic as possible (i absolutely hate needles so it is always very difficult for me enduring them). he made the process fast, made sure i was aware of what was happening and that i was okay throughout the quick process. i will specifically request him to do my spinal if i ever have another baby via c-section here!

of course dr. cobb, the most wonderful obgyn on the planet deserves some praise as well. he is just the absolute best. this time around, i scheduled my c-section with him and at my request, he and the anesthesiologist made sure i could have my drape/sheet lowered just before baby came out so i could see him in his first moments of life. i was also able to hold him on my chest for nearly all of the remainder of the surgery. it was an incredible experience that i will never forget and i just appreciated so much that they allowed me to have as personal of an experience with my c-section as possible. dr. cobb also has a little background in plastic surgery and it shows! my incision looks great, you can barely even tell it's there because it's so low on my bikini line and in a natural fold of my skin. he did a fantastic job. i've had both my kids delivered by dr. cobb and if i have any more children, i will no doubt have him deliver them as well if he is able!

incredible experience top to bottom. i just can't say enough positive things. 

thank you, once again, pomerado and all staff who helped us during our stay for making my birthing experience amazing, even in the middle of a global health pandemic!!!"
4695,4695,7.0,0.1651,"work, pain, year, treatment, life, back, therapist, session, body, month","very upset with the service today. my family and i have been going here for years, and are used to getting great service. with everything going on right now with covid-19 you would think we would all be showing one another compassion and kindness. my mother is an at risk human with her medical conditions and all she wanted to do was get her medicine today. when she simply asked the cvs pharmacist a question  and ask the lady could she slow down( over the phone) the lady told one of her colleagues i don't have time for this and was rude/ combative. my mother heard that and started to cry. she doesn't feel good and just had some questions and i think to feel and hear the unkindness in someones actions and words was not what she needed. my mom works in the medical feel and she knows there's a lot going on, as she deals with patients. i think we need to remember to be kind as we are all scared. i think as for the cvs pharmacist lady who was talking to her, maybe you could have a bit more compassion and kindness; you never know what others are going through. we all don't have time, but when your working it's your job and you have a duty to fulfill. what if someone said that to your loved one or mother. so i ask you in this time try and be more patient, specially when others are on limited funds and trying to survive. i hope you have a good day and learn from this experience. we can still be nice to one another and get the job done!"
4696,4696,3.0,0.1152,"call, appointment, time, office, day, make, phone, week, back, schedule",do not go here if you have anything more than a hangnail. not a good resource for covid-19. they don't want to help you.
4697,4697,8.0,0.1844,"staff, great, recommend, good, highly, friendly, professional, nice, experience, love","please read, i will be reporting this to the media and will file a law suit for what has happened to me at john muir emergency room. absolutely horrible service. here i am thinking all nurses and doctors are heroes, well not at john muir walnut creek. i began having all the symptoms of the coronavirus yesterday and my symptoms got worst over time. my symptoms included and still include fever, shortness of breath, chills, and a cough. i woke up this morning at 5am not being able to breath or talk and as they say, if your shortness of breath gets worst, go to the er. i went in right away and the first two nurses that came in to see me were nice, and doctor was okay. but my biggest complaint was the nurse that discharged me. let me just first say that i had called for a nurse by pressing the button and no one came in to help me. the light was on for at least 15-20 mins before a nurse finally came in and she came in aggressively to say ""you can leave now"". she didn't let me know about my test results or even give me any information in general. i asked her, could you give me instructions or any information on whats going on? she said ""no, your x-ray came back normal, so you can leave and quarantine for 2 weeks"". i told her my dad got sick from being on a cruise with people who were diagnosed with coronavirus so i am worried i may have caught it from him, especially given i have all the symptoms. i asked could you give me information on where i can take the test? she yelled at me, acted very hostile and said ""i myself can't take the test and people who aren't sick shouldn't take it"". i said ""well i am obviously sick because i am here in the er with all the symptoms and i frankly don't feel well"". a side note: the doctor had previously told me that they have the instructions on where i can get the test and when i asked her to ask the doctor, she refused and i finally got upset and said, please go ask him. she went and came back in 2 mins and said ""google john muir urgent care and you will find it there"". i was just shocked at how i was being treated as patient in er. she refused to give me any information or help me when i asked for it. when she finally left and told me to get dressed, she didn't even close the curtains or help give any privacy to change. and before that, she pulled out the iv aggressively from my arm to point where i started to bleed. just unbelievable...why are you working as nurse if your going to treat people this way? i will make sure to report her and go to the media so no other patient who requires medical assistance or has a life threatening condition has to ever go through this experience."
4698,4698,1.0,0.1646,"make, feel, experience, time, question, baby, good, son, child, daughter","where shall i begin? i bring my child in because he was running a fever, hard time breathing, sore throat, right ear bothering him and a cough. i asked them if they could check him for covid-19. they said (without doing any tests) that they weren't planning on testing him for that but they'll test for strep. i pushed and pushed and they pushed back. finally i got them to do a throat and nose swab. but again, they refused to run it for covid-19, just flu. tests came back viral. i pushed for a blood test and they refused. i told them i'm in healthcare and not only do i need to know how to care for him, but that if i'm exposed that i cannot go to work. they said they could write me a note for excused absence for the following work day. they also said he should absolutely be quarantined (but fought against me on the testing). i kept pushing and finally they said they don't have enough covid-19 tests to go around and that the elderly take a priority over children. even more so, he'd have to be a severely sick child before they'd even run any tests on him - like deathbed sick. i will never ever take my child to john muir again."
4699,4699,1.0,0.1685,"make, feel, experience, time, question, baby, good, son, child, daughter","let me start this review by saying we are in the middle of a very serious pandemic and under strict guidance and regulations, which are very serious. i especially take these things so serious because i have 2 autoimmune diseases and suffer from asthma as well. maybe the everyday person isn't as concerned, but someone like me kind of has to be. 
 i've shopped at this store a few times and never had issues prior, in fact i found most the people pretty pleasant up until today. like many others i was out gathering some last minute supplies due to our lockdown enforcement. when i went to check out i noticed they had the front of the store set up with a sign stating the strict guidelines of the cdc, and maintaining social distance. there were red taped x marks on the ground to help guide customers in having enough distance. there was also a very dirty looking table with a very dirty looking scanner on it where you had to self scan for check out. i noticed there was no hand sanitizer present even though you were forced to touch all of these dirty things that everyone else is touching. i suggested to the store clerk that they should keep sanitizer up front for customers if they are going to require them to touch things that everyone else is. his response was someone would steal it. i understand this is a sad possibility with what is going on, however if clerks are at the front monitoring the customers checking out as they should be at a self checkout; and there are cameras, there should still be some sort of sanitization offered. 
i noticed a gentleman upfront with nicer clothes on and asked if he was the manager, he stated to me that he was one of them. i mentioned to him that all other stores enforcing a self checkout policy have hand sanitizer, and considering this is a massive pandemic they should also offer it as well. he kind of shrugged me off and didn't comment back. i then told him it might be nice if he mentioned it to the people above him and mention that customers are asking about it, because that's the only way things actually change in this world. he then became very rude with me and snapped an attitude in front of all the other customers and employees and raised his voice at me stating that he ""heard me the first time, and would handle it in his office later in an email to his higher up."" i told him he did not need to raise his voice at me because i was not raising mine at him, and he could have politely told me that the first time instead of blowing off what i was saying and not responding to me. he then told me ""i am not required to respond to every person that talks to me, i don't have to acknowledge you."" again very rudely in front of every person present. i responded to him, again calmly, and told him that as a manager he absolutely should respond to a paying customer who is bringing up a serious issue, and who is being polite to him. and that had he just responded to me the first time and politely acknowledged me to let me know he'd bring it up to his boss, it wouldn't be an issue. i called him sir the entire time and as he continued to then raise his voice at me i said ok sir you have a nice day and walked out. as i walked out he chased me out of the store and told me ""next time don't come here"", and instead to ""go shop at walgreens."" 

your job as a manager is to answer customer question/concerns, treat people with respect because you are the face and representation of the store and the stores brand, be patient and kind, and most definitely respond to customers who are speaking to you directly and with a respectful tone. even if a customer raises their voice and is rude, which i was not, then you handle yourself professionally and treat them better... be the example. 

i spent $80 in this store today! let me tell you i will not stop until this is handled. i am a business owner, i am immunocompromised, a polite person, and this is a very serious issue. no manager should ever treat a paying customer with such disregard. if any of my employees ever treated a customer this way, they would be fired! this is unacceptable and should never happen to anyone."
4700,4700,7.0,0.1354,"work, pain, year, treatment, life, back, therapist, session, body, month","we were in town on superbowl weekend and wanted to end our trip with a spa experience. we are spa snobs.  we stopped here on our last day and prior to departing. everything was amazing - from the front desk service, to the waiting area (with the cool chair) to our services.  we didn't feel rushed when taking our bath or after our massages were done. we were able to finish our bottle and strawberries on the patio after our services. while we did contemplate ordering lunch - we opted to simply go downstairs to eat - so that we could take in all of the sites. 

the only con is that the changing room is small and you really can't have multiple people (from different parties) in there at the same time."
4701,4701,2.0,0.1567,"insurance, pay, review, send, money, charge, bill, receive, month, company","cancelled my membership - reposted to facebook and complaint filed with the bbc etc. : 


massage envy - arroyo grande used my private information to contact my employer. 

 it is important in this time to watch and invest in businesses doing good for the community and also be mindful of those that are not. as citizens we get to choose which businesses we support. 

this covid situation has made me re-visit which local businesses i invest in and what they are doing for our community in this time. i wrote our local massage envy on facebook. i had a membership and was wondering if they were still keeping and paying employees or letting folks go. i didn't get a response. i wrote them on yelp and also no response. 

instead they used my private account information to call my employer and stated i was leaving a negative review.  this was an unethical move. the first call should have been to me as the citizen and subscriber. this told me that massage envy arroyo grande doesn't want to answer to their subscribers about how they are treating employees during this time and certainly doesn't want their member ship asking questions.  

i certainly don't want to be involved with a company unwilling to answer its subscribers honest well intended questions nor to a company willing to use your private information in an unethical way."
4702,4702,1.0,0.2068,"make, feel, experience, time, question, baby, good, son, child, daughter","customer service at this location is very poor. due to the pandemic things have changed. you're required to wait in your car for 30 minutes  for an arm check. on more than 3 occasions in the past 2 months, i was forced to stand additional time to get an arm check while the nurses/assistants were just standing around talking among themselves, blatantly disregarding my presence, until they decided to check my arm as if my existence or time was/is not valued. finally, after waiting longer than usual i left without getting my arm checked due to frustration. i went in for my next visit and purposely didn't go back for the arm check because i knew i would be left standing there again, while they talked about their lunches or whatever they thought was more important. i was later contacted with a threatening phone call to tell me that i had i incurred two strikes for not getting an arm check and i'm only allowed three. so does this mean because your staff has poor customer service do i not get my injections or not be allowed to? i shouldn't have been threatened due to their poor customer service. it sucks!"
4703,4703,2.0,0.1883,"insurance, pay, review, send, money, charge, bill, receive, month, company","visited the leonia cvs while having my car engine oil done right next to it & gas filled @ delta.

it is a quite spacious store, and was my first visit during the covid-19 state of emergency announced & stay at home order signed on 3/21 (saturday).

it is usually a quiet store with great pharmacy selection. we intended to buy tylenol- which we could not get today though. 

always good to have a convenience store within walking distance !!!!!"
4704,4704,7.0,0.1323,"work, pain, year, treatment, life, back, therapist, session, body, month","joseph is a nice man, but they aren't really taking anyone right now. 

last friday i scheduled a consult and was on the list for surgery. it was less than a whole business day later, that all surgeries got canceled indefinitely due to the ongoing coronavirus virus situation. i realize closing surgeries was not the surgeon's call, but there was a lot of danger in having me wait this out, as i have secondary complications if i did this via er in the pending months of outbreak. i suspect it's been broken for the last seven years. i felt my evaluation should have been seen more of a priority.

the three star is also up there because my medical records never ended up at their place even though i sent them weeks in advance. i felt the office should have called me as my appointment was approaching, to let me know they still weren't there because myself and main gp thought they were."
4705,4705,8.0,0.1333,"staff, great, recommend, good, highly, friendly, professional, nice, experience, love","trying to find an ophthalmologist open during covid was a challenge. one of my co workers recommended focus eye care in hackensack, i explained my daughter's eye problem they called me back an hour later and referred me to omni eye service. i explained the whole story to ora over the phone she said she would speak to the doctor and call me back. i was worried i was not going to get anyone to see my 10 yr old daughter. as promised she called me back and i was able to see a doctor. the doctor was amazing and professional. i am actually going to continue going to see her. i do not remember the doctor's name, i think it started with an o.  
the staff was limited because of covid so the doctor was  the receptionist/ scribe/ md......"
4706,4706,1.0,0.1402,"make, feel, experience, time, question, baby, good, son, child, daughter","this clinic serves terrible patients.  the first is the speech assistant who respects the patient.  apparently, the patient's appointment on monday when the patient came to the hospital with a mask wearing is afraid of contracting covid19 or something that should be said that next week's appointment will come this week while the clinic has no visitors.  when the patient asks why it is uncomfortable.  secondly, the doctor is happy but the examination method can gently hurt the patient's private area. please, remember patient wear mask because they want to protect themselves and protect for people around them that isn't mean they got sick. vietnamese respect vietnamese ,please!"
4707,4707,7.0,0.1563,"work, pain, year, treatment, life, back, therapist, session, body, month","unfortunately i was never able to visit this office; this review is for forward as a whole. my visits were rescheduled 3 times without my consent, each further back than the last. because of this, despite having paid the full fee, i was unable to get my initial baseline visit. then covid happened and understandably they weren't having any patients in the office. so i contact saying i'm having a uti, a frequent thing that frankly i'm used to and i asked if they could let me chat with a doctor. you know, one of the main selling points of the service. i'm then informed that this is ""illegal"" despite the fact that telehealth exists oh and also so does forward at home-- the solution for literally the exact thing i was asking about. when i pressed for a refund they continued to gaslight me, and also provided plenty of excuses for calling me the entirely wrong name. i'm sure the actual doctors are lovely but this is nothing more than a silicon valley scumbag trying to make a quick buck before medicine gets socialized. frankly i'd be surprised if any real, legitimate person has ever managed to get an appointment."
